created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
Sun Nov 10 14:45:41 +0000 2019,1193540236732710918,1193540236732710918,"Eu hj indo destruir a única chance de ter um futuro...
#Enem https://t.co/iUuYstfDtU",False,"{'hashtags': [{'text': 'Enem', 'indices': [55, 60]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193540230885838848, 'id_str': '1193540230885838848', 'indices': [61, 84], 'media_url': 'http://pbs.twimg.com/media/EJBOhC8WkAAUXmE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJBOhC8WkAAUXmE.jpg', 'url': 'https://t.co/iUuYstfDtU', 'display_url': 'pic.twitter.com/iUuYstfDtU', 'expanded_url': 'https://twitter.com/JoaoMarcosMota3/status/1193540236732710918/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 454, 'h': 502, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 454, 'h': 502, 'resize': 'fit'}, 'medium': {'w': 454, 'h': 502, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 760256310684192768, 'id_str': '760256310684192768', 'name': '*ngm merece* 😍🤭', 'screen_name': 'JoaoMarcosMota3', 'location': 'Redenção, Brasil', 'description': 'As coisas mais inúteis, vc encontra aqui📍', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 26, 'friends_count': 91, 'listed_count': 0, 'created_at': 'Mon Aug 01 23:30:04 +0000 2016', 'favourites_count': 298, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 292, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190068787539824640/08e_EG3Z_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190068787539824640/08e_EG3Z_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/760256310684192768/1572900707', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,"{'id': '47a831df95cdb137', 'url': 'https://api.twitter.com/1.1/geo/id/47a831df95cdb137.json', 'place_type': 'city', 'name': 'Redenção', 'full_name': 'Redenção, Brasil', 'country_code': 'BR', 'country': 'Brazil', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-50.61249, -8.398631], [-49.826725, -8.398631], [-49.826725, -7.714997], [-50.61249, -7.714997]]]}, 'attributes': {}}",,False,2,7,False,False,False,pt
Sun Nov 10 14:45:39 +0000 2019,1193540228306341889,1193540228306341889,"O que fazer da vida quando a única fórmula de física que você sabe é o U=RI??
#Enem",False,"{'hashtags': [{'text': 'Enem', 'indices': [78, 83]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1454565505, 'id_str': '1454565505', 'name': 'mizão', 'screen_name': 'gotisevem', 'location': 'neocity', 'description': 'namorada do jinyoung aqui seu merda', 'url': 'https://t.co/mTRBlRTFNA', 'entities': {'url': {'urls': [{'url': 'https://t.co/mTRBlRTFNA', 'expanded_url': 'https://curiouscat.me/gotisevem', 'display_url': 'curiouscat.me/gotisevem', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6160, 'friends_count': 1279, 'listed_count': 97, 'created_at': 'Fri May 24 15:39:56 +0000 2013', 'favourites_count': 12269, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 15937, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1016475141952458752/mRMbKFED_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1016475141952458752/mRMbKFED_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1454565505/1548605377', 'profile_link_color': '7D10B3', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,pt
Sun Nov 10 14:45:32 +0000 2019,1193540198744891394,1193540198744891394,"Fase 2 do #Enem 
Quem estudou BOA PROVA 
Quem não estudou BOA SORTE

#tudonosso",False,"{'hashtags': [{'text': 'Enem', 'indices': [10, 15]}, {'text': 'tudonosso', 'indices': [69, 79]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1178325728594731010, 'id_str': '1178325728594731010', 'name': 'filho do Egito', 'screen_name': 'lukasfe_x', 'location': 'São Luís, Brasil', 'description': 'versão brasileira, Herbert Richers', 'url': 'https://t.co/Rx5lJnRvfb', 'entities': {'url': {'urls': [{'url': 'https://t.co/Rx5lJnRvfb', 'expanded_url': 'https://instagram.com/lukasfe_x?igshid=bdgla20b19r1', 'display_url': 'instagram.com/lukasfe_x?igsh…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9, 'friends_count': 61, 'listed_count': 0, 'created_at': 'Sun Sep 29 15:08:48 +0000 2019', 'favourites_count': 845, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 119, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1178329618388049923/ms9Z08ge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1178329618388049923/ms9Z08ge_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1178325728594731010/1573329360', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,pt
Sun Nov 10 14:45:30 +0000 2019,1193540188347260933,1193540188347260933,Eu escolhi amar a pessoa certa. Nós vamos conseguir. Nós somos mais que essa nota ❤️ #enem https://t.co/mytkL2AUyT,False,"{'hashtags': [{'text': 'enem', 'indices': [85, 90]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mytkL2AUyT', 'expanded_url': 'https://twitter.com/luansantana/status/1193539155789303809', 'display_url': 'twitter.com/luansantana/st…', 'indices': [91, 114]}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1864652575, 'id_str': '1864652575', 'name': 'JO QUER ABRAÇAR ❤️', 'screen_name': 'meninassdols', 'location': 'São Paulo, Brasil', 'description': '~ Joana ~', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 589, 'friends_count': 998, 'listed_count': 1, 'created_at': 'Sat Sep 14 18:40:15 +0000 2013', 'favourites_count': 4031, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4887, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1185342065141583872/6SSAVKic_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1185342065141583872/6SSAVKic_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1864652575/1568937020', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,True,0,1,False,False,False,pt
Sun Nov 10 14:45:21 +0000 2019,1193540152670461952,1193540152670461952,"Alguem que vá fazer na uerj, pode me emprestar uma caneta ?????

Eu perdi a minha 
E tô sem grana pra uma

#Enem 
#AtrasadosDoEnem2019",False,"{'hashtags': [{'text': 'Enem', 'indices': [107, 112]}, {'text': 'AtrasadosDoEnem2019', 'indices': [114, 134]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 820349853503029248, 'id_str': '820349853503029248', 'name': 'deus negro', 'screen_name': 'JuanJamess7', 'location': 'Rio de Janeiro, Brasil', 'description': 'parabéns você sobreviveu mais um dia....\n                                  https://t.co/w7OaNlQHYk', 'url': 'https://t.co/CIvULdjdT3', 'entities': {'url': {'urls': [{'url': 'https://t.co/CIvULdjdT3', 'expanded_url': 'https://www.youtube.com/channel/UCXBT3_wb-xyQSNghBPtDy_A', 'display_url': 'youtube.com/channel/UCXBT3…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/w7OaNlQHYk', 'expanded_url': 'http://curiouscat.me/Juan-J', 'display_url': 'curiouscat.me/Juan-J', 'indices': [75, 98]}]}}, 'protected': False, 'followers_count': 730, 'friends_count': 297, 'listed_count': 0, 'created_at': 'Sat Jan 14 19:20:21 +0000 2017', 'favourites_count': 1149, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9279, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1191594940758925313/I-a35Eit_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1191594940758925313/I-a35Eit_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/820349853503029248/1572054601', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,2,2,False,False,,pt
Sun Nov 10 14:45:21 +0000 2019,1193540152343306242,1193540152343306242,"Eu:
Vou usar regra de 3 em tudo caralho

Meu cérebro:
Você ainda lembra? Ah, tu não sabe
#enem",False,"{'hashtags': [{'text': 'enem', 'indices': [89, 94]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 2821996462, 'id_str': '2821996462', 'name': 'Abigair', 'screen_name': 'SouAbigair', 'location': 'Habbo BR/PT, São Paulo, Brasil', 'description': 'Aprendiz preguiçoso, porém dedicado, na arte de programar  jogos wired no @HabboPTBR. Promotor oficial da @ColdHabboFS. \nFã gamer account.', 'url': 'https://t.co/d9XW5TcjXK', 'entities': {'url': {'urls': [{'url': 'https://t.co/d9XW5TcjXK', 'expanded_url': 'http://habbo.com.br', 'display_url': 'habbo.com.br', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1566, 'friends_count': 1568, 'listed_count': 1, 'created_at': 'Sat Oct 11 03:20:15 +0000 2014', 'favourites_count': 8810, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 6082, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1165396329042010113/9HE_IhTu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1165396329042010113/9HE_IhTu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2821996462/1566490469', 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,pt
Sun Nov 10 14:45:15 +0000 2019,1193540126779101184,1193540126779101184,"#Enem
 Galerinha nada de atrasar para o Enem, boa prova https://t.co/bYvkNLiL6N",False,"{'hashtags': [{'text': 'Enem', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193540123725586432, 'id_str': '1193540123725586432', 'indices': [56, 79], 'media_url': 'http://pbs.twimg.com/media/EJBOazvW4AARdVm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJBOazvW4AARdVm.jpg', 'url': 'https://t.co/bYvkNLiL6N', 'display_url': 'pic.twitter.com/bYvkNLiL6N', 'expanded_url': 'https://twitter.com/vivispunk/status/1193540126779101184/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 470, 'h': 338, 'resize': 'fit'}, 'medium': {'w': 470, 'h': 338, 'resize': 'fit'}, 'large': {'w': 470, 'h': 338, 'resize': 'fit'}}}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 405024578, 'id_str': '405024578', 'name': 'Vivian♀️', 'screen_name': 'vivispunk', 'location': 'Brasília-DF', 'description': 'Irônica, virginiana, feminista debochada,cine, rock, noveleira e Netflix 🍿\n♍ \nVasco da Gama 💢🖤', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 266, 'friends_count': 496, 'listed_count': 2, 'created_at': 'Fri Nov 04 19:00:03 +0000 2011', 'favourites_count': 7603, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 6728, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1175849271742087171/RuC59-zy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1175849271742087171/RuC59-zy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/405024578/1551924437', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,2,False,False,False,pt
Sun Nov 10 14:44:49 +0000 2019,1193540015210582016,1193540015210582016,"Para você que vai fazer o Enem três regras para se dar bem em matemática:

1- 80% se resolve com regra de três

2 -… https://t.co/nIZ0Y1AJne",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nIZ0Y1AJne', 'expanded_url': 'https://twitter.com/i/web/status/1193540015210582016', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1144313104748224523, 'id_str': '1144313104748224523', 'name': '07/12', 'screen_name': 'giio2020', 'location': '', 'description': 'Dono da conta recém derrubada por minios @MED2020Mr', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 182, 'friends_count': 339, 'listed_count': 0, 'created_at': 'Thu Jun 27 18:34:39 +0000 2019', 'favourites_count': 6406, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2904, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1189974326935728140/8A6oT2ZK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1189974326935728140/8A6oT2ZK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1144313104748224523/1570218135', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,,pt
Sun Nov 10 14:44:43 +0000 2019,1193539992129351681,1193539992129351681,"Queridos, boa prova hoje! Em nenhum momento, entrem derrotados! Matemática é pra se divertir! Raciocinem!!! Física… https://t.co/PGc86OGZdY",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PGc86OGZdY', 'expanded_url': 'https://twitter.com/i/web/status/1193539992129351681', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1190586669818372096, 'id_str': '1190586669818372096', 'name': 'Evelyn', 'screen_name': 'evelynuerj', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 10, 'friends_count': 52, 'listed_count': 0, 'created_at': 'Sat Nov 02 11:09:25 +0000 2019', 'favourites_count': 149, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 39, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1193272071855517696/1DXd2ZO-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1193272071855517696/1DXd2ZO-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1190586669818372096/1573045988', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,,pt
Sun Nov 10 14:44:35 +0000 2019,1193539958922977286,1193539958922977286,#Enem #China   #Enem2020 https://t.co/lSwM93HrZY,False,"{'hashtags': [{'text': 'Enem', 'indices': [0, 5]}, {'text': 'China', 'indices': [6, 12]}, {'text': 'Enem2020', 'indices': [15, 24]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1193539950664388608, 'id_str': '1193539950664388608', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/EJBOQvCWkAAubkF.png', 'media_url_https': 'https://pbs.twimg.com/media/EJBOQvCWkAAubkF.png', 'url': 'https://t.co/lSwM93HrZY', 'display_url': 'pic.twitter.com/lSwM93HrZY', 'expanded_url': 'https://twitter.com/YuriHenriqueGo1/status/1193539958922977286/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 900, 'h': 480, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 363, 'resize': 'fit'}}}]}","{'iso_language_code': 'und', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1152798647886798853, 'id_str': '1152798647886798853', 'name': 'Yuri Henrique Gonçalves Veloso', 'screen_name': 'YuriHenriqueGo1', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 10, 'listed_count': 0, 'created_at': 'Sun Jul 21 04:33:10 +0000 2019', 'favourites_count': 10, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 10, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,0,False,False,False,und
Sun Nov 10 14:44:32 +0000 2019,1193539945857765376,1193539945857765376,"calor dos infernos
quero ir só de cueca fazer essa prova
#Enem",False,"{'hashtags': [{'text': 'Enem', 'indices': [57, 62]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1084163382264115200, 'id_str': '1084163382264115200', 'name': '₩€€$L€¥', 'screen_name': 'wessIey_c', 'location': 'Arroio do Tigre, Brasil', 'description': 'vai hackear meu cu\nngm quer saber mas eu falo\n\nconteúdo +16', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 187, 'friends_count': 231, 'listed_count': 0, 'created_at': 'Sat Jan 12 19:01:07 +0000 2019', 'favourites_count': 5721, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2716, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1153697383982780416/XyY-2DTr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1153697383982780416/XyY-2DTr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1084163382264115200/1567048162', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,pt
Sun Nov 10 14:44:18 +0000 2019,1193539886952919040,1193539886952919040,"Boa sorte pra vc q vai fazer a prova do Enem hj, e pra aqueles que vao fazer a prova chapados mais sorte ainda....#enem #maconha",False,"{'hashtags': [{'text': 'enem', 'indices': [114, 119]}, {'text': 'maconha', 'indices': [120, 128]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'pt', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1098896053208780802, 'id_str': '1098896053208780802', 'name': 'PAULÃO BIDO 🍁', 'screen_name': 'NetoSafadao3', 'location': 'Sanhok', 'description': 'Apertador de baseado consagrado e pauzudo de 23cm', 'url': 'https://t.co/Vv777sjR1c', 'entities': {'url': {'urls': [{'url': 'https://t.co/Vv777sjR1c', 'expanded_url': 'http://www.xvideos.com/tuamae', 'display_url': 'xvideos.com/tuamae', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6, 'friends_count': 28, 'listed_count': 0, 'created_at': 'Fri Feb 22 10:43:30 +0000 2019', 'favourites_count': 10, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2369, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1189009829731405824/HU858aGc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1189009829731405824/HU858aGc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1098896053208780802/1572398204', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,,pt
